credit.policy,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,revol_bal_log,cr_line_years,cr_line_years_log,pub_rec_flag,inquiry_rate,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_major_purchase,purpose_small_business
1,-0.4596681443453058,0.04076386905549026,-0.3142615111289283,0.06294969385177905,-0.23299054890506427,8159.958333,5394,0.22751133912761426,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0,-0.008986151790145709,22.356050227397258,1.2820339653632138,0,-0.2697503166657444,False,False,False,False,True,False
1,0.3374833967509331,-1.1658400475685844,-0.6658378954499226,-1.5030890180493963,-1.0231180636269013,3895.958333,2211,1.4338711735613558,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-0.41924451204288,10.673858446575343,-0.029017873360691417,0,-0.345805629498555,False,False,False,False,False,False
1,-1.2381946494346225,0.760601820435647,1.099771920580057,-0.8043277746129719,2.269079914380753,6510.958333,7586,0.2033841424389396,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0,0.147908232062142,17.838242008219176,0.8756440875888571,0,-0.25048814288932,True,False,False,False,False,False
1,-0.6980686052339,1.279966954896714,-0.7170735023608328,-1.279369202063514,0.03038528933554805,2760.0,8311,0.4481028517097841,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,0.1899033489178908,7.561643835616438,-0.6151781033090458,0,-0.345805629498555,False,True,False,False,False,False
1,1.0675848082222532,-0.7024005989644928,0.11383361134945279,-1.4333581663135369,-1.1548059827472075,1126.958333,591,1.2960014781974998,0.6465665697514197,-0.2997300842604626,-0.23700317531654236,0,-1.0257891016101497,3.087557076712329,-2.0128905668002797,0,1.3062736858039066,False,False,False,False,True,False
1,-1.5883453263647456,-0.6330005898310956,0.47679810610906637,0.5045784215122218,1.610640318779222,4888.958333,29797,-0.8134048608694997,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0,0.7773955690077002,13.394406391780821,0.3670132562997086,0,-0.21886484959254335,False,False,False,False,False,False
1,-1.3536698726775354,0.7501700862861594,-0.1827299815000144,-1.4551490574809929,2.269079914380753,11951.0,5656,-0.6617481959692579,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,0.012834669486813605,32.74246575342466,1.9775416751994306,0,-0.345805629498555,False,False,False,False,False,False
1,0.47903367040353606,0.0990560131223036,0.9447407250597384,-0.6779406058417268,-1.2864939018675137,1939.958333,21162,0.3757212616437598,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,0.6199383088287435,5.314954336986301,-1.1905850695073776,0,-0.345805629498555,True,False,False,False,False,False
1,-1.6330454127813574,0.800541839609843,1.3077052360853172,-0.8072332267686328,1.8740161570198344,5640.041667,16931,-0.4204762290825096,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0,0.5173023161790744,15.452168950684932,0.619614011413278,0,-0.2357695304125845,True,False,False,False,False,False
1,0.009682763029114892,0.005315290973435033,0.540594388004325,-0.553006163148312,-1.0231180636269013,3760.958333,4822,0.3895082311801454,-0.7169889396237944,-0.2997300842604626,3.5781504602831933,0,-0.06055811956101423,10.303995432876713,-0.08988318043614983,1,-0.345805629498555,False,True,False,False,False,False
1,-1.2121195990249323,-0.7730079847355622,2.43517594264507,-0.37867903380866363,0.03038528933554805,1553.958333,14354,-0.35154138140058155,-0.7169889396237944,3.362023419625648,-0.23700317531654236,0,0.441328346873836,4.257420090410959,-1.5370714524753104,0,-0.345805629498555,False,False,False,False,False,False
1,-1.80067073684365,-0.7906356836455762,0.24403079515485782,-1.7907287814598163,2.400767833501059,4649.958333,1576,-1.4165847780863703,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0,-0.5749467018865784,12.739611871232876,0.2789990917073138,0,-0.21234030803219714,False,False,False,False,False,False
1,0.553533814431222,-0.3074435532491677,-1.5181339840458692,0.24454045358057955,-1.2864939018675137,1318.958333,4175,0.16202323382978265,-0.7169889396237944,1.5311466676825929,-0.23700317531654236,0,-0.12683916128178102,3.613584473972603,-1.7840342406604186,0,-0.345805629498555,False,True,False,False,False,False
1,-1.80067073684365,-0.7906356836455762,2.0722114478854534,-1.7907287814598163,1.610640318779222,4516.958333,3164,-1.140845387358658,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-0.25439307196156535,12.37522830958904,0.22818563526021682,0,-0.345805629498555,False,False,False,False,False,False
1,-1.80067073684365,-0.7906356836455762,2.0722114478854534,-1.2909910106861573,2.6641436717416713,6778.958333,85607,-1.5889218972911905,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,1.2630089672714508,18.572488583561643,0.9479282466475986,0,-0.345805629498555,False,False,False,False,False,False
1,-1.562270275955056,-0.7835846040815706,0.9447407250597384,-1.4972781137380746,0.820512804057385,3148.958333,9698,-0.9443810714651631,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,0.26091484320188596,8.627283104109589,-0.3934086925093267,0,-0.345805629498555,False,True,False,False,False,False
1,-0.7390436844491273,-0.2110948975629274,-1.8445442138003723,-0.901660421827609,-0.4963663871456766,7469.958333,8847,-0.6858753926579328,-0.26247043649872304,1.5311466676825929,-0.23700317531654236,0,0.2186586625286619,20.46563926849315,1.1224730277572232,0,-0.26272508794086563,True,False,False,False,False,False
1,-1.80067073684365,-0.7906356836455762,1.6042688126688192,-1.8314051116390675,1.7423282378995282,7128.958333,6053,-0.9409343290810667,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,0.04404456206451763,19.531392693150682,1.0383498956018433,0,-0.345805629498555,False,False,False,True,False,False
1,-1.562270275955056,-1.1623145077865815,1.099771920580057,-0.1854664654572199,1.3472644805386098,6059.958333,7274,-1.1615258416632366,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,0.12858541460047845,16.60262556986301,0.7473926166153163,0,-0.345805629498555,False,False,False,True,False,False
1,-1.3275948222678455,-0.776533524517565,0.47679810610906637,0.4275839393872107,1.2155765614183036,4770.0,66033,-0.8202983456376925,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,1.1435499299467666,13.068493150684931,0.32371776111222134,0,-0.345805629498555,True,False,False,False,False,False
1,-1.80067073684365,-0.7906356836455762,0.8613072442828641,-1.2750110238300227,1.610640318779222,2535.0,3660,-1.3786706118613101,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-0.18740294479158434,6.945205479452055,-0.7564410765874363,0,-0.345805629498555,False,False,False,False,False,False
1,-1.80067073684365,-0.7906356836455762,0.6803880351133867,-1.786370603226325,2.0057040761401406,3540.0,216,-1.592368639675287,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-1.4875997852237903,9.698630136986301,-0.1939359146908671,0,-0.345805629498555,True,False,False,False,False,False
1,-0.3888930075190043,-0.7478945506719809,0.5817762303001247,-1.6556252562215885,-1.0231180636269013,3990.0,27185,-1.0581235701403444,0.6465665697514197,-0.2997300842604626,3.5781504602831933,0,0.7351818143273418,10.931506849315069,0.012252161949268198,1,0.12081706502701985,True,False,False,False,False,False
1,-0.8582439148934249,-0.7622864801930332,-0.24913088341016082,-0.6648660711412533,-0.10130262978475811,4320.0,28329,0.06206770469098696,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0,0.7541488142876069,11.835616438356164,0.15033490154375312,0,-0.2021463277117461,False,True,False,False,False,False
1,-1.0929193685806353,-0.7694341498880526,1.9008324055182864,-0.0983029007873957,0.1620732084558542,4498.958333,60568,-0.261926079414075,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0,1.1037991699756977,12.32591324109589,0.22120248849501956,0,-0.20786076809211917,False,False,False,True,False,False
1,-1.562270275955056,-0.7835846040815706,1.9008324055182864,-1.0251421384431934,0.820512804057385,4019.0,40934,-0.7065558469625112,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,0.9235134765923722,11.01095890410959,0.02479912783274892,0,-0.345805629498555,False,False,False,True,False,False
1,-1.80067073684365,-0.7906356836455762,1.2413043179092056,-1.4987308398159052,1.7423282378995282,3540.0,8379,-1.0305496310675732,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,0.1936524939550181,9.698630136986301,-0.1939359146908671,0,-0.345805629498555,False,True,False,False,False,False
1,-1.3275948222678455,-1.082337879307176,-1.3102006880597643,0.2808586055263396,1.0838886422979974,2460.0,3660,-1.344203188020346,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0,-0.18740294479158434,6.739726027397261,-0.8059759985733627,0,-0.0935258800192808,False,False,False,False,False,True
1,-0.7390436844491273,-1.071616374764647,2.0722114478854534,-1.8314051116390675,-0.8914301445065951,3779.958333,0,-1.6130490939798654,-0.7169889396237944,1.5311466676825929,-0.23700317531654236,0,-3.96315887061179,10.35605022739726,-0.08119754525010843,0,-0.345805629498555,False,False,False,True,False,False
1,-0.3888930075190043,-0.7478945506719809,-1.0136370952103,0.8764762974368054,-0.23299054890506427,5190.0,15840,0.010366568929540904,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,0.48665458285143937,14.219178082191782,0.4723441966910259,0,-0.345805629498555,True,False,False,False,False,False
1,-1.4467950527121427,-0.7344202273955592,0.45496427012121027,0.2561622622032228,2.269079914380753,5610.958333,6844,-1.1167181906699832,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,0.10055062053307268,15.372488583561642,0.6104359102538341,0,-0.345805629498555,True,False,False,False,False,False
1,-1.681470506399353,-0.726789607045471,-3.1636003825121506,-1.3955872882899463,1.3472644805386098,6659.958333,1321,-1.0443366006039587,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-0.656107276931138,18.246461186301367,0.9161725685132855,0,-0.345805629498555,False,False,True,False,False,False
1,-1.4467950527121427,-0.7648461186648983,-0.9086589710192416,0.31572403139426936,1.610640318779222,4379.0,4737,-0.7892776641808249,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-0.06874006072387434,11.997260273972604,0.1739937121930771,0,-0.345805629498555,False,False,False,False,False,False
1,-1.2121195990249323,-0.7730079847355622,0.4328333688331096,-0.3844899381199851,0.2937611275761604,3089.958333,23489,-0.3170739575596175,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,0.667941339075532,8.46563926849315,-0.4254195996240048,0,-0.345805629498555,True,False,False,False,False,False
1,-1.80067073684365,-0.6780598859490217,1.3077052360853172,-1.7921815075376468,2.1373919952604465,7488.958333,2817,-1.2614813708020323,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-0.3078282714652571,20.517694063013696,1.1270519336878986,0,-0.345805629498555,False,True,False,False,False,False
1,-1.80067073684365,-0.7906356836455762,-0.3541090076012163,-1.6686997909220622,1.8740161570198344,5807.0,1783,-1.6130490939798654,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0,-0.5181947034174825,15.90958904109589,0.6714575203783274,0,-0.23893320247616573,True,False,False,False,False,False
1,-0.7390436844491273,0.023619120800545457,-1.1625205371108795,-0.27698820836053545,0.03038528933554805,1379.0,3534,0.2619787629685783,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-0.20351878981121155,3.778082191780822,-1.7178030612078046,0,-0.345805629498555,False,False,False,False,False,True
1,-0.6235684612062146,2.3884835934763005,-0.24913088341016082,-1.2430510501177539,1.3472644805386098,2729.958333,2422,-0.8099581184854033,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-0.3773205524260987,7.479337898630137,-0.6334397860640035,0,-0.345805629498555,False,False,False,False,False,True
1,-0.8582439148934249,-0.9959380071153545,-2.312486837630834,0.5568765603141167,0.03038528933554805,1649.958333,2864,-0.19643797411624334,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0,-0.3002169615436393,4.520433789041096,-1.444786015414753,0,0.0303300409038651,False,False,True,False,False,False
1,1.3767604059371494,-1.082820829962245,-0.1126895701484113,-0.005328431806249768,-2.208309335709657,1409.0,3075,1.5682941265411154,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0,-0.26751792861543816,3.8602739726027395,-1.685559959625415,0,0.09465440152984425,False,True,False,False,False,False
1,-0.6235684612062146,0.3844315552025011,0.11383361134945279,0.6556619336065841,0.9522007231776912,14008.95833,17214,-1.3338629608680568,0.19204806662634832,1.5311466676825929,-0.23700317531654236,0,0.5249296565450275,38.38070775342466,2.2696557267891087,0,-0.25720401200498444,False,False,False,False,False,True
1,-0.2696927770747067,-1.3497959520843184,-1.673165177939591,-1.5350489917616652,-1.2864939018675137,1139.0,1153,0.9995816331652088,0.19204806662634832,-0.2997300842604626,-0.23700317531654236,0,-0.7186469701798712,3.1205479452054794,-1.997693700344097,0,0.7439365719395742,True,False,False,False,False,False
1,0.43433358398692434,1.7337473903994283,1.5491246735381223,-0.3568881426412075,-0.7597422253862889,4209.958333,41674,0.9409870126355697,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,1,0.9317575151914712,11.53413241917808,0.10540148542456863,0,-0.345805629498555,True,False,False,False,False,False
1,0.08418290705680077,0.39737463275834695,0.47679810610906637,0.34768400510653835,-0.7597422253862889,4479.0,43039,1.606208292766176,0.6465665697514197,-0.2997300842604626,-0.23700317531654236,0,0.9465874494996117,12.271232876712329,0.21342932438071546,0,0.06987299322014194,True,False,False,False,False,False
1,-0.9774441453377221,-0.548822290652591,0.11383361134945279,-0.7099005795539958,0.03038528933554805,2293.958333,3362,0.7755433781989425,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-0.22647100410105367,6.284817350684931,-0.9204894665558475,0,-0.345805629498555,False,False,False,False,False,False
1,-0.15049254663040956,0.3798918190448537,0.24403079515485782,-0.7941586920681591,-0.7597422253862889,8730.0,11868,0.8651586801854493,-0.7169889396237944,3.362023419625648,-0.23700317531654236,0,0.35382240265305426,23.91780821917808,1.4043981093233402,0,-0.345805629498555,False,True,False,False,False,False
1,-1.80067073684365,-0.7906356836455762,-0.545694476259628,-1.4609599617923144,1.610640318779222,8189.958333,2562,-1.130505160206369,0.19204806662634832,-0.2997300842604626,-0.23700317531654236,0,-0.3514730111925885,22.438242008219177,1.2886750164072294,0,-0.194252188446631,False,False,False,False,False,False
1,-0.7390436844491273,-0.9934266637089965,-1.673165177939591,-1.613496199964507,-0.7597422253862889,1410.0,1882,-0.4963045615326306,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-0.49334282989219963,3.863013698630137,-1.6844946033301063,0,-0.345805629498555,False,False,False,False,False,False
1,-0.15049254663040956,-1.0607982800911042,-0.7101751233011151,-0.7462187314997558,-1.1548059827472075,2550.0,1064,0.8306912563444853,0.19204806662634832,-0.2997300842604626,3.5781504602831933,0,-0.7555783086184846,6.986301369863014,-0.7466879610805398,1,0.1409458871438093,False,True,False,False,False,False
1,-1.562270275955056,-1.0108128872914757,0.9118790860014719,-0.5936824933275635,1.0838886422979974,4979.958333,6432,-1.4062445509340813,-0.7169889396237944,1.5311466676825929,-0.23700317531654236,0,0.07198568227745948,13.643721460273971,0.39947646553603927,0,-0.345805629498555,True,False,False,False,False,False
1,-0.6235684612062146,-1.383843973266674,-0.8105256620685016,0.27068952298152704,-0.6280543062659828,1110.0,4485,-0.3412011542482924,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,1,-0.0938889398813059,3.041095890410959,-2.0345016883277967,0,0.21330084232037697,False,False,False,False,False,False
1,-0.8582439148934249,-0.9959380071153545,0.540594388004325,-0.22469006955864074,-0.23299054890506427,4979.958333,16310,-0.9064669052401026,-0.7169889396237944,1.5311466676825929,-0.23700317531654236,0,0.5001085419950643,13.643721460273971,0.39947646553603927,0,-0.345805629498555,False,False,False,False,False,False
1,-0.9774441453377221,-0.765860315040543,1.3715015017146106,-0.5893243150940721,0.03038528933554805,5940.0,20969,-0.22745865557311093,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,0.6157226324368591,16.273972602739725,0.7117625069046843,0,-0.345805629498555,False,True,False,False,False,False
1,0.553533814431222,0.10374063447647153,-0.7628961543090226,0.6934328116301743,-0.10130262978475811,2699.958333,22213,0.6583541371396651,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,0.6422410124965775,7.397146117808219,-0.6518538953318428,0,-0.345805629498555,False,True,False,False,False,False
1,-1.681470506399353,-0.7871101438635734,2.2637969002779,-0.8900386132049657,1.0838886422979974,5339.958333,2160,-1.5337740191456484,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0,-0.4299779708097385,14.630022830136985,0.5227012562686404,0,-0.229585961662616,False,False,False,True,False,False
1,-1.80067073684365,-0.7906356836455762,0.3645745522507302,-1.1689620201484034,2.6641436717416713,9809.0,813,-1.5785816701389015,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-0.8792526575965128,26.873972602739727,1.6163404268660633,0,-0.345805629498555,True,False,False,False,False,False
1,-1.562270275955056,-0.40490299544206654,1.6042688126688192,-1.4362636184691977,1.2155765614183036,5202.0,23678,-0.772043952260343,1.101085072876491,-0.2997300842604626,-0.23700317531654236,0,0.6716288792598153,14.252054794520548,0.47642362577839825,0,0.1314017397586649,False,False,False,True,False,False
1,-0.8582439148934249,-0.2950800164794045,-0.24913088341016082,0.3665694441183337,0.2937611275761604,2640.0,11289,0.034493765618215586,0.6465665697514197,-0.2997300842604626,-0.23700317531654236,0,0.33080911988458267,7.232876712328767,-0.6892028825751639,0,0.3594309429094161,False,True,False,False,False,False
1,1.0228847218056425,-0.45261852016287124,2.1746460144904165,-0.894396791438457,-0.8914301445065951,6240.0,56411,0.9823479212447267,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,1,1.0710819115571517,17.095890410958905,0.7996392732318619,0,-0.345805629498555,False,False,False,False,False,True
1,-0.9774441453377221,-1.1534282157333144,0.47679810610906637,1.0740470440217402,1.610640318779222,4920.958333,269,-1.4820728833842023,0.6465665697514197,-0.2997300842604626,-0.23700317531654236,1,-1.3870457157179543,13.482077624657533,0.37849254557052475,0,0.0325402993160883,False,False,False,True,False,False
1,0.199658130299714,-1.1353658612337385,-0.9086589710192416,1.0740470440217402,-0.7597422253862889,5492.0,3408,-0.4032425171620276,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,1,-0.22021961020590522,15.046575342465754,0.5724242332619911,0,-0.2328034110500819,False,False,False,True,False,False
1,-0.3888930075190043,0.9097369827209153,-0.545694476259628,0.12977509343197777,0.03038528933554805,5368.958333,6513,-0.430816456234799,0.6465665697514197,-0.2997300842604626,3.5781504602831933,1,0.07774340623435418,14.709474884931506,0.5322867590292073,1,0.0009701202243370504,False,True,False,False,False,False
1,-1.80067073684365,-0.9406884521754753,-0.545694476259628,-1.3302146147875784,1.610640318779222,1739.958333,330,-1.233907431729261,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-1.2933148355376127,4.76700913150685,-1.3621776479627505,0,-0.345805629498555,False,False,True,False,False,False
1,-1.3275948222678455,-1.2352400567019817,0.3645745522507302,-0.9496003823960123,0.03038528933554805,2550.0,5967,-0.9305941019287775,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0,0.03746103783455271,6.986301369863014,-0.7466879610805398,0,-0.10242987117737284,True,False,False,False,False,False
1,-0.504368230761917,-0.9093932497270123,-1.8445442138003723,0.7835018284556595,-0.10130262978475811,2192.0,5533,1.130557843760872,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0,0.002719270749359011,6.005479452054795,-0.9944065463313336,0,-0.06268145809389511,False,False,False,False,False,False
1,-1.681470506399353,-1.0886645328885782,1.3077052360853172,-1.520521730983361,1.3472644805386098,8370.0,21050,-1.5785816701389015,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,0.6174966114424942,22.931506849315067,1.328047756592805,0,-0.345805629498555,False,False,False,True,False,False
1,-1.681470506399353,-1.0886645328885782,-0.1827299815000144,-1.0541966599998016,1.3472644805386098,8370.0,21050,-1.5889218972911905,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,0.6174966114424942,22.931506849315067,1.328047756592805,0,-0.345805629498555,False,False,False,False,False,False
1,-1.3275948222678455,-1.1129086557730357,1.2413043179092056,0.34768400510653835,0.820512804057385,3026.0,8155,-1.0994844787495013,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0,0.18118516486000905,8.29041095890411,-0.46074412900274725,0,-0.14071369832901948,False,False,False,False,False,False
1,-0.9774441453377221,-0.9208874753176515,0.9447407250597384,0.34768400510653835,0.2937611275761604,3026.0,8155,-1.0994844787495013,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0,0.18118516486000905,8.29041095890411,-0.46074412900274725,0,-0.14071369832901948,False,False,False,False,False,False
1,-1.3275948222678455,-1.082337879307176,0.16716941446613962,-0.05472111845248348,0.6888248849370788,2729.958333,3678,-0.5548991820622694,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-0.18514607440400926,7.479337898630137,-0.6334397860640035,0,-0.345805629498555,False,False,False,True,False,False
1,-0.03501732338749633,-0.6726991336777571,-0.7628961543090226,-0.7999695963794808,-1.2864939018675137,2944.0,2040,-0.3653283509369671,0.19204806662634832,-0.2997300842604626,-0.23700317531654236,0,-0.4562668823486725,8.065753424657535,-0.5070207456529022,0,0.075803190962732,False,True,False,False,False,False
1,1.1420849522499392,0.6034979723417424,0.11383361134945279,1.0043161922858808,-1.1548059827472075,2700.958333,33074,0.7583096662784604,0.19204806662634832,-0.2997300842604626,-0.23700317531654236,0,0.8254059653536154,7.399885843835617,-0.6512371931922613,0,0.11374102558049204,True,False,False,False,False,False
1,-1.681470506399353,-0.9378873383760759,0.1619138489709326,-1.3287618887097477,0.9522007231776912,2519.0,1918,-1.0236561462993803,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-0.48462852661602723,6.901369863013699,-0.7669001610581477,0,-0.345805629498555,False,False,False,False,False,False
1,1.1420849522499392,1.5706066591171624,0.7733616989585336,-1.070176646855936,-1.2864939018675137,1770.0,22379,0.530824668928098,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,0.6456668200841993,4.8493150684931505,-1.3353877801198135,0,-0.345805629498555,True,False,False,False,False,False
1,-0.9774441453377221,1.5595953841815922,0.8783398231495919,-1.4159254533795722,0.6888248849370788,2190.0,10296,-0.14818358073889373,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,1,0.2884455195906731,6.0,-0.9958857910828596,0,-0.345805629498555,False,False,False,False,False,True
1,-0.2696927770747067,-1.0351053052414403,-2.14110780177005,-0.053268392374653105,-1.0231180636269013,1289.958333,2867,0.2861059596572532,0.6465665697514197,-0.2997300842604626,-0.23700317531654236,1,-0.2997353813078866,3.5341324191780825,-1.8168743204300202,0,1.0975158356429424,False,False,False,False,False,True
